3885,533.3
3888,533.9
3891,534.3
3894,535.1
3897,536.7
3900,537.6
3903,537.9
3906,538.1
3909,538.8
3912,539.4
3915,540.0
3918,541.1
3921,542.1
3924,542.8
3927,543.5
3930,544.5
3933,545.7
3936,546.2
3939,546.5
3942,547.3
3945,547.3
3948,547.0
3951,547.0
3954,548.7
3957,550.2
3960,551.4
3963,551.7
3966,552.7
3969,553.7
3972,553.7
3975,553.2
3978,553.0
3981,553.0
3984,553.3
3987,553.9
3990,554.2
3993,555.0
3996,556.1
3999,557.1
4002,557.6
4005,558.4
4008,558.8
4011,559.0
4014,559.0
4017,558.9
4020,558.9
4023,559.1
4026,559.5
4029,559.7
4032,559.7
4035,559.5
4038,559.5
4041,559.9
4044,560.2
4047,560.3
4050,560.4
4053,560.7
4056,560.8
4059,561.6
4062,562.7
4065,562.7
4068,562.7
4071,562.7
4074,563.0
4077,563.2
4080,563.6
4083,563.9
4086,564.3
4089,564.7
4092,565.2
4095,565.6
4098,565.8
4101,566.5
4104,568.2
4107,569.1
4110,569.5
4113,570.1
4116,570.9
4119,571.6
4122,572.1
4125,572.9
4128,573.7
4131,574.0
4134,574.8
4137,575.4
4140,576.1
4143,576.4
4146,576.9
4149,577.5
4152,578.0
4155,578.1
4158,578.7
4161,579.0
4164,579.7
4167,580.0
4170,580.3
4173,580.8
4176,580.9
4179,581.1
4182,581.1
4185,581.0
4188,581.0
4191,581.1
4194,581.2
4197,581.5
4200,581.8
4203,581.9
4206,582.1
4209,582.4
4212,582.4
4215,582.4
4218,582.3
4221,582.3
4224,582.4
4227,582.4
4230,582.2
4233,581.7
4236,581.4
4239,581.1
4242,580.6
4245,579.8
4248,579.4
4251,578.7
4254,577.9
4257,577.0
4260,576.3
4263,575.5
4266,574.6
4269,574.1
4272,573.3
4275,572.8
4278,572.5
4281,572.4
4284,572.2
4287,572.2
4290,572.3
4293,572.4
4296,572.5
4299,572.5
4302,572.5
4305,572.5
4308,572.6
4311,572.6
4314,572.4
4317,572.0
4320,571.7
4323,571.7
4326,571.9
4329,571.9
4332,571.9
4335,571.9
4338,571.5
4341,571.2
4344,570.7
4347,570.2
4350,569.3
4353,568.8
4356,568.0
4359,567.1
4362,565.7
4365,565.0
4368,563.6
4371,563.1
4374,562.7
4377,561.9
4380,560.2
4383,559.1
4386,557.1
4389,555.6
4392,553.3
4395,552.6
4398,552.6
4401,552.9
4404,555.7
4407,558.0
4410,560.3
4413,561.9
4416,563.8
4419,565.3
4422,566.7
4425,567.6
4428,569.5
4431,571.3
4434,572.9
4437,574.0
4440,576.0
4443,577.9
4446,579.1
4449,580.3
4452,581.9
4455,583.4
4458,583.8
4461,584.8
4464,585.0
4467,585.7
4470,586.0
4473,586.3
4476,587.5
4479,588.4
4482,589.3
4485,590.1
4488,590.9
4491,591.1
4494,591.6
4497,592.4
4500,593.2
4503,593.4
4506,594.4
4509,595.1
4512,595.9
4515,596.1
4518,597.3
4521,599.5
4524,601.3
4527,603.5
4530,605.5
4533,607.3
4536,608.2
4539,608.6
4542,608.6
4545,608.6
4548,608.4
4551,608.4
4554,608.4
4557,608.4
4560,608.2
4563,608.1
4566,608.1
4569,608.3
4572,608.6
4575,608.6
4578,608.4
4581,608.3
4584,608.2
4587,608.0
4590,608.0
4593,608.2
4596,608.2
4599,607.1
4602,607.1
4605,607.9
4608,608.0
4611,608.0
4614,608.0
4617,607.7
4620,607.6
4623,607.6
4626,607.6
4629,608.0
4632,608.0
4635,607.8
4638,607.8
4641,608.1
4644,608.2
4647,608.7
